"","",""
"Abronia","sand verbena","SD(Custer, Fall River)"
"Arabis hirsuta var. pycnocarpa","creamflower rockcress","SD(Brookings, Brule, Codington, Corson, Custer, Day, Dewey, Fall River, Harding, Lawrence, Marshall, McPherson, Mellette, Minnehaha, Pennington, Sanborn, Spink, Stanley, Tripp, Union, Walworth)"
"Arabis holboellii","Holboell's rockcress","SD(Bennett, Custer, Fall River, Harding, Lawrence, Meade, Pennington, Todd)"
"Arabis holboellii var. collinsii","Collins' rockcress","SD(Custer, Lawrence, Pennington)"
"Arabis holboellii var. pinetorum","Holboell's rockcress","SD(Bennett, Custer, Fall River, Harding, Lawrence, Meade, Pennington, Todd)"
"Arabis shortii","Short's rockcress","SD(Brule, Clay, Union)"
"Aralia","spikenard","SD(Custer, Day, Grant, Lawrence, Lincoln, Marshall, Minnehaha, Pennington, Roberts)"
"Aralia nudicaulis","wild sarsaparilla","SD(Custer, Day, Lawrence, Lincoln, Marshall, Minnehaha, Pennington, Roberts)"
"Aralia racemosa","American spikenard","SD(Grant, Marshall, Minnehaha, Roberts)"
"Aralia racemosa ssp. racemosa","American spikenard","SD(Grant, Marshall, Minnehaha, Roberts)"
"Arctium","burdock","SD(Butte, Day, Grant, Lawrence, Pennington, Roberts, Tripp, Union)"
"Arctium lappa","greater burdock","SD(Butte, Lawrence, Pennington, Union)"
"Arctium minus","lesser burdock","SD(Day, Grant, Lawrence, Roberts, Tripp, Union)"
"Arctium tomentosum","woolly burdock","SD(Lawrence)"
"Arctostaphylos","manzanita","SD(Custer, Fall River, Harding, Lawrence, Meade, Pennington)"
"Arctostaphylos uva-ursi","kinnikinnick","SD(Custer, Fall River, Harding, Lawrence, Meade, Pennington)"
"Arenaria","sandwort","SD(Fall River)"
"Arenaria hookeri","Hooker's sandwort","SD(Fall River)"
"Arenaria hookeri ssp. pinetorum","Hooker's sandwort","SD(Fall River)"
"Argemone","pricklypoppy","SD(Bennett, Custer, Fall River, Jackson, Jones, Pennington, Todd)"
"Argemone polyanthemos","crested pricklypoppy","SD(Bennett, Custer, Fall River, Jackson, Jones, Pennington, Todd)"
"Argentina","silverweed","SD(Beadle, Brookings, Codington, Day, Hamlin, Lake, Lincoln, Pennington, Roberts)"
"Argentina anserina","silverweed cinquefoil","SD(Beadle, Brookings, Codington, Day, Hamlin, Lake, Lincoln, Pennington, Roberts)"
"Arisaema","Jack in the pulpit","SD(Clay, Deuel, Grant, Lincoln, Marshall, Minnehaha, Roberts, Union)"
"Arisaema triphyllum","Jack in the pulpit","SD(Clay, Deuel, Grant, Lincoln, Marshall, Minnehaha, Roberts, Union)"
"Arisaema triphyllum ssp. triphyllum","Jack in the pulpit","SD(Clay, Deuel, Grant, Lincoln, Marshall, Minnehaha, Roberts, Union)"
"Aristida","threeawn","SD(Aurora, Brule, Buffalo, Clay, Corson, Custer, Deuel, Dewey, Fall River, Faulk, Gregory, Haakon, Harding, Hughes, Hutchinson, Jackson, Jones, Kingsbury, Lawrence, Lincoln, Lyman, Meade, Mellette, Minnehaha, Pennington, Perkins, Roberts, Sanborn, Stanley, Sully, Todd, Union, Walworth)"
"Aristida dichotoma","churchmouse threeawn","SD(Deuel, Minnehaha, Union)"
"Aristida dichotoma var. curtissii","Curtis' threeawn","SD(Deuel, Minnehaha, Union)"
"Aristida oligantha","prairie threeawn","SD(Clay, Minnehaha, Union)"
"Aristida purpurea","purple threeawn","SD(Aurora, Brule, Buffalo, Corson, Custer, Dewey, Fall River, Faulk, Gregory, Haakon, Harding, Hughes, Hutchinson, Jackson, Jones, Kingsbury, Lawrence, Lincoln, Lyman, Meade, Mellette, Pennington, Perkins, Roberts, Sanborn, Stanley, Sully, Todd, Walworth)"
"Aristida purpurea var. longiseta","Fendler threeawn","SD(Aurora, Brule, Buffalo, Corson, Custer, Dewey, Fall River, Faulk, Gregory, Haakon, Harding, Hughes, Hutchinson, Jackson, Jones, Kingsbury, Lawrence, Lincoln, Lyman, Meade, Mellette, Pennington, Perkins, Roberts, Sanborn, Stanley, Sully, Todd, Walworth)"
"Armoracia","armoracia","SD(Codington, Custer, Hanson, Lawrence, Tripp, Union, Walworth)"
"Armoracia rusticana","horseradish","SD(Codington, Custer, Hanson, Lawrence, Tripp, Union, Walworth)"
"Arnica","arnica","SD(Custer, Harding, Lawrence, Meade, Pennington)"
"Arnica cordifolia","heartleaf arnica","SD(Custer, Lawrence)"
"Arnica fulgens","foothill arnica","SD(Custer, Harding, Lawrence, Meade, Pennington)"
"Arnica lonchophylla","longleaf arnica","SD(Custer, Lawrence, Meade, Pennington)"
"Arnica lonchophylla ssp. arnoglossa","seep arnica","SD(Custer, Lawrence, Meade, Pennington)"
"Arnica rydbergii","Rydberg's arnica","SD(Custer, Pennington)"
"Arnoglossum","Indian plantain","SD(Roberts)"
"Arnoglossum plantagineum","groovestem Indian plantain","SD(Roberts)"
"Artemisia","sagebrush","SD(Beadle, Bon Homme, Brookings, Brown, Brule, Buffalo, Butte, Campbell, Clark, Clay, Codington, Corson, Custer, Davison, Day, Deuel, Dewey, Fall River, Faulk, Grant, Gregory, Hand, Harding, Hughes, Hutchinson, Hyde, Jackson, Jerauld, Jones, Kingsbury, Lawrence, Lincoln, Lyman, Marshall, McPherson, Meade, Miner, Minnehaha, Pennington, Perkins, Potter, Roberts, Sanborn, Spink, Stanley, Todd, Union, Walworth, Ziebach)"
"Artemisia absinthium","absinthium","SD(Brown, Campbell, Codington, Davison, Day, Faulk, Gregory, Hutchinson, Marshall, McPherson, Pennington, Roberts, Sanborn, Spink, Walworth)"
"Artemisia biennis","biennial wormwood","SD(Brown, Buffalo, Butte, Campbell, Codington, Davison, Fall River, Harding, Hutchinson, Hyde, Kingsbury, Lawrence, Pennington, Perkins, Spink, Stanley, Union)"
"Artemisia biennis var. biennis","biennial wormwood","SD(Brown, Buffalo, Butte, Campbell, Codington, Davison, Fall River, Harding, Hutchinson, Hyde, Kingsbury, Lawrence, Pennington, Perkins, Spink, Stanley, Union)"
"Artemisia campestris","field sagewort","SD(Brule, Codington, Custer, Day, Fall River, Faulk, Harding, Hughes, Lawrence, Marshall, McPherson, Minnehaha, Pennington, Perkins, Roberts, Sanborn, Stanley)"
"Artemisia campestris ssp. caudata","field sagewort","SD(Brule, Codington, Custer, Day, Fall River, Faulk, Harding, Hughes, Lawrence, Marshall, McPherson, Minnehaha, Pennington, Perkins, Roberts, Sanborn, Stanley)"
"Artemisia cana","silver sagebrush","SD(Brule, Buffalo, Butte, Campbell, Clay, Corson, Deuel, Dewey, Fall River, Harding, Hughes, Lawrence, Lyman, Meade, Pennington, Perkins, Stanley, Union, Ziebach)"
"Artemisia cana ssp. cana","silver sagebrush","SD(Brule, Buffalo, Butte, Campbell, Clay, Corson, Deuel, Dewey, Fall River, Harding, Hughes, Lawrence, Lyman, Meade, Pennington, Perkins, Stanley, Union, Ziebach)"
"Artemisia dracunculus","tarragon","SD(Beadle, Custer, Faulk, Gregory, Hand, Harding, Hyde, Kingsbury, Potter, Roberts)"
"Artemisia filifolia","sand sagebrush","SD(Fall River, Lawrence, Pennington, Stanley)"
"Artemisia frigida","prairie sagewort","SD(Beadle, Bon Homme, Brookings, Brule, Buffalo, Butte, Codington, Corson, Custer, Day, Deuel, Fall River, Faulk, Hand, Harding, Lawrence, McPherson, Pennington, Perkins, Roberts, Stanley, Todd, Walworth, Ziebach)"
"Artemisia longifolia","longleaf wormwood","SD(Butte, Dewey, Harding, Jackson, Lawrence, Pennington, Stanley, Todd, Union, Ziebach)"
"Artemisia ludoviciana","white sagebrush","SD(Beadle, Bon Homme, Brookings, Brown, Butte, Clark, Clay, Codington, Corson, Custer, Davison, Day, Fall River, Faulk, Grant, Hand, Harding, Hughes, Hyde, Jackson, Jerauld, Jones, Kingsbury, Lawrence, Lincoln, Marshall, Meade, Miner, Pennington, Perkins, Potter, Roberts, Sanborn, Spink, Stanley, Union, Walworth)"
"Artemisia ludoviciana ssp. ludoviciana","white sagebrush","SD(Beadle, Bon Homme, Brookings, Brown, Butte, Clark, Clay, Codington, Corson, Custer, Davison, Day, Fall River, Faulk, Grant, Hand, Harding, Hughes, Hyde, Jackson, Jerauld, Jones, Kingsbury, Lawrence, Lincoln, Marshall, Meade, Miner, Pennington, Perkins, Potter, Roberts, Sanborn, Spink, Stanley, Union, Walworth)"
"Artemisia tridentata","big sagebrush","SD(Brule, Butte, Fall River, Harding)"
"Asarum","wildginger","SD(Marshall, Roberts)"
"Asarum canadense","Canadian wildginger","SD(Marshall, Roberts)"
"Asclepias","milkweed","SD(Aurora, Beadle, Bennett, Brookings, Brown, Brule, Buffalo, Butte, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Custer, Davison, Day, Deuel, Dewey, Douglas, Fall River, Faulk, Grant, Gregory, Haakon, Hand, Hanson, Harding, Hughes, Hutchinson, Jackson, Jones, Kingsbury, Lake, Lawrence, Lincoln, Lyman, Marshall, McCook, McPherson, Meade, Mellette, Miner, Minnehaha, Pennington, Perkins, Roberts, Spink, Stanley, Sully, Todd, Tripp, Turner, Union, Walworth, Yankton, Ziebach)"
"Asclepias arenaria","sand milkweed","SD(Bennett)"
"Asclepias incarnata","swamp milkweed","SD(Beadle, Bennett, Brookings, Brule, Charles Mix, Clark, Clay, Codington, Custer, Davison, Day, Deuel, Fall River, Gregory, Jackson, Lake, Lincoln, Marshall, McCook, Minnehaha, Roberts, Spink, Stanley, Todd, Tripp, Turner, Union)"
"Asclepias incarnata ssp. incarnata","swamp milkweed","SD(Beadle, Bennett, Brookings, Brule, Charles Mix, Clark, Clay, Codington, Custer, Davison, Day, Deuel, Fall River, Gregory, Jackson, Lake, Lincoln, Marshall, McCook, Minnehaha, Roberts, Spink, Stanley, Todd, Tripp, Turner, Union)"
"Asclepias lanuginosa","sidecluster milkweed","SD(Clay, Lincoln, Lyman, Marshall, Spink, Todd, Union)"
"Asclepias ovalifolia","oval-leaf milkweed","SD(Beadle, Brookings, Clay, Codington, Custer, Day, Lawrence, Marshall, Meade, Pennington, Roberts, Spink)"
"Asclepias pumila","plains milkweed","SD(Aurora, Beadle, Brookings, Brule, Buffalo, Charles Mix, Clay, Custer, Douglas, Fall River, Haakon, Harding, Hughes, Jackson, Lawrence, Lyman, Meade, Mellette, Pennington, Perkins, Stanley, Todd)"
"Asclepias speciosa","showy milkweed","SD(Brookings, Butte, Campbell, Codington, Custer, Day, Fall River, Faulk, Haakon, Hand, Harding, Jones, Lawrence, Lyman, Marshall, McPherson, Miner, Pennington, Perkins, Roberts, Spink, Stanley, Sully, Tripp, Walworth, Ziebach)"
"Asclepias stenophylla","slimleaf milkweed","SD(Custer, Pennington, Todd)"
"Asclepias sullivantii","prairie milkweed","SD(Clay, Lincoln, Union)"
"Asclepias syriaca","common milkweed","SD(Aurora, Brown, Brule, Buffalo, Campbell, Charles Mix, Clay, Custer, Day, Faulk, Gregory, Hutchinson, Kingsbury, Lake, Lincoln, Lyman, Marshall, McCook, Minnehaha, Roberts, Spink, Sully, Todd, Turner, Union)"
"Asclepias tuberosa","butterfly milkweed","SD(Brookings, Clay, Fall River, Lincoln, Union)"
"Asclepias tuberosa ssp. interior","butterfly milkweed","SD(Brookings, Clay, Fall River, Lincoln, Union)"
"Asclepias verticillata","whorled milkweed","SD(Brookings, Brown, Brule, Charles Mix, Clay, Corson, Deuel, Fall River, Gregory, Haakon, Hanson, Harding, Hughes, Jackson, Kingsbury, Lawrence, Lincoln, Lyman, Mellette, Minnehaha, Pennington, Perkins, Spink, Stanley, Tripp, Union, Walworth)"
"Asclepias viridiflora","green comet milkweed","SD(Brookings, Brule, Charles Mix, Clay, Codington, Corson, Custer, Dewey, Fall River, Grant, Haakon, Hanson, Harding, Hutchinson, Lawrence, Lincoln, Mellette, Pennington, Perkins, Roberts, Spink, Stanley, Todd, Turner, Union, Yankton)"
"Asparagus","asparagus","SD(Fall River, Lawrence, Lincoln, Pennington, Roberts, Union)"
"Asparagus officinalis","garden asparagus","SD(Fall River, Lawrence, Lincoln, Pennington, Roberts, Union)"
"Asplenium","spleenwort","SD(Custer, Lawrence, Pennington)"
"Asplenium septentrionale","forked spleenwort","SD(Custer, Pennington)"
"Asplenium trichomanes","maidenhair spleenwort","SD(Pennington)"
"Asplenium trichomanes ssp. trichomanes","maidenhair spleenwort","SD(Pennington)"
"Asplenium trichomanes-ramosum","brightgreen spleenwort","SD(Lawrence)"
"Astragalus","milkvetch","SD(Aurora, Bennett, Bon Homme, Brookings, Brown, Brule, Buffalo, Butte, Campbell, Charles Mix, Clay, Codington, Corson, Custer, Davison, Day, Deuel, Dewey, Douglas, Edmunds, Fall River, Gregory, Haakon, Hamlin, Hanson, Harding, Hughes, Hutchinson, Jackson, Jerauld, Lake, Lawrence, Lincoln, Lyman, Marshall, McCook, Meade, Mellette, Minnehaha, Moody, Pennington, Perkins, Roberts, Sanborn, Spink, Stanley, Todd, Tripp, Turner, Union, Walworth, Yankton, Ziebach)"
"Astragalus agrestis","purple milkvetch","SD(Brookings, Butte, Clay, Codington, Day, Deuel, Dewey, Edmunds, Harding, Marshall, Meade, Minnehaha, Moody, Pennington, Todd)"
"Astragalus alpinus","alpine milkvetch","SD(Custer, Lawrence, Pennington)"
"Astragalus alpinus var. alpinus","alpine milkvetch","SD(Custer, Lawrence, Pennington)"
"Astragalus americanus","American milkvetch","SD(Lawrence, Pennington)"
"Astragalus australis","Indian milkvetch","SD(Custer, Harding, Lawrence, Meade, Pennington)"
"Astragalus barrii","Barr's milkvetch","SD(Fall River, Pennington)"
"Astragalus bisulcatus","twogrooved milkvetch","SD(Butte, Corson, Edmunds, Fall River, Harding, Meade, Mellette, Pennington, Sanborn)"
"Astragalus bisulcatus var. bisulcatus","twogrooved milkvetch","SD(Butte, Corson, Edmunds, Fall River, Harding, Meade, Mellette, Pennington, Sanborn)"
"Astragalus canadensis","Canadian milkvetch","SD(Brookings, Clay, Codington, Fall River, Gregory, Lawrence, Lincoln, Marshall, McCook, Mellette, Minnehaha, Pennington, Roberts, Union)"
"Astragalus canadensis var. canadensis","Canadian milkvetch","SD(Brookings, Clay, Codington, Fall River, Gregory, Lawrence, Lincoln, Marshall, McCook, Mellette, Minnehaha, Pennington, Roberts, Union)"
"Astragalus ceramicus","painted milkvetch","SD(Bennett, Harding, Todd)"
"Astragalus ceramicus var. filifolius","painted milkvetch","SD(Bennett, Harding, Todd)"
"Astragalus crassicarpus","groundplum milkvetch","SD(Aurora, Bennett, Brookings, Brule, Clay, Codington, Custer, Davison, Day, Deuel, Douglas, Fall River, Hanson, Harding, Hughes, Hutchinson, Jackson, Jerauld, Lake, Lawrence, Lincoln, Marshall, McCook, Meade, Mellette, Minnehaha, Moody, Pennington, Roberts, Stanley, Todd, Turner, Union, Walworth, Yankton)"
"Astragalus crassicarpus var. crassicarpus","groundplum milkvetch","SD(Aurora, Bennett, Brookings, Brule, Clay, Codington, Custer, Davison, Day, Deuel, Douglas, Fall River, Hanson, Harding, Hughes, Hutchinson, Jackson, Jerauld, Lake, Lawrence, Lincoln, Marshall, McCook, Meade, Mellette, Minnehaha, Moody, Pennington, Roberts, Stanley, Todd, Turner, Union, Walworth, Yankton)"
"Astragalus drummondii","Drummond's milkvetch","SD(Custer, Fall River, Haakon, Pennington)"
"Astragalus flexuosus","flexile milkvetch","SD(Brookings, Codington, Custer, Day, Hamlin, Harding, Marshall, Meade, Minnehaha, Pennington)"
"Astragalus flexuosus var. flexuosus","flexile milkvetch","SD(Brookings, Codington, Custer, Day, Hamlin, Harding, Marshall, Meade, Minnehaha, Pennington)"
"Astragalus gilviflorus","plains milkvetch","SD(Bennett, Butte, Custer, Fall River, Harding, Lawrence, Meade, Mellette, Pennington, Perkins, Ziebach)"
"Astragalus gilviflorus var. gilviflorus","plains milkvetch","SD(Bennett, Butte, Custer, Fall River, Harding, Lawrence, Meade, Mellette, Pennington, Perkins, Ziebach)"
"Astragalus gracilis","slender milkvetch","SD(Bennett, Custer, Fall River, Harding, Lawrence, Meade, Mellette, Pennington, Todd, Ziebach)"
"Astragalus kentrophyta","spiny milkvetch","SD(Corson, Mellette)"
"Astragalus kentrophyta var. kentrophyta","spiny milkvetch","SD(Corson, Mellette)"
"Astragalus laxmannii","Laxmann's milkvetch","SD(Bennett, Brookings, Brown, Butte, Corson, Custer, Day, Dewey, Fall River, Haakon, Harding, Jackson, Jerauld, Lawrence, Marshall, Meade, Mellette, Pennington, Perkins, Stanley, Todd, Turner, Walworth, Ziebach)"
"Astragalus laxmannii var. robustior","prairie milkvetch","SD(Bennett, Brookings, Brown, Butte, Corson, Custer, Day, Dewey, Fall River, Haakon, Harding, Jackson, Jerauld, Lawrence, Marshall, Meade, Mellette, Pennington, Perkins, Stanley, Todd, Turner, Walworth, Ziebach)"
"Astragalus lotiflorus","lotus milkvetch","SD(Clay, Day, Fall River, Harding, Lincoln, Pennington, Spink, Walworth)"
"Astragalus miser","timber milkvetch","SD(Pennington)"
"Astragalus miser var. hylophilus","woody milkvetch","SD(Pennington)"
"Astragalus missouriensis","Missouri milkvetch","SD(Aurora, Bennett, Brule, Buffalo, Butte, Charles Mix, Corson, Custer, Davison, Dewey, Edmunds, Fall River, Haakon, Harding, Hutchinson, Jackson, Lawrence, Lincoln, Lyman, McCook, Meade, Mellette, Pennington, Spink, Stanley, Todd, Union, Walworth, Yankton, Ziebach)"
"Astragalus missouriensis var. missouriensis","Missouri milkvetch","SD(Aurora, Bennett, Brule, Buffalo, Butte, Charles Mix, Corson, Custer, Davison, Dewey, Edmunds, Fall River, Haakon, Harding, Hutchinson, Jackson, Lawrence, Lincoln, Lyman, McCook, Meade, Mellette, Pennington, Spink, Stanley, Todd, Union, Walworth, Yankton, Ziebach)"
"Astragalus pectinatus","narrowleaf milkvetch","SD(Fall River, Lawrence, Pennington)"
"Astragalus plattensis","Platte River milkvetch","SD(Butte, Clay, Meade, Mellette, Pennington, Todd)"
"Astragalus purshii","woollypod milkvetch","SD(Butte, Spink)"
"Astragalus purshii var. purshii","woollypod milkvetch","SD(Butte, Spink)"
"Astragalus racemosus","cream milkvetch","SD(Bon Homme, Brule, Buffalo, Butte, Campbell, Charles Mix, Corson, Dewey, Fall River, Gregory, Haakon, Harding, Hughes, Jackson, Lyman, Meade, Mellette, Pennington, Stanley, Todd, Tripp, Walworth, Ziebach)"
"Astragalus spatulatus","tufted milkvetch","SD(Butte, Custer, Fall River, Harding, Lawrence, Meade, Pennington)"
"Astragalus tenellus","looseflower milkvetch","SD(Custer, Dewey, Fall River, Harding, Jackson, Lyman, Meade, Mellette, Pennington, Perkins, Roberts, Spink, Stanley, Todd)"
"Astragalus vexilliflexus","bentflower milkvetch","SD(Harding, Pennington)"
"Astragalus vexilliflexus var. vexilliflexus","bentflower milkvetch","SD(Harding, Pennington)"
"Athyrium","ladyfern","SD(Custer, Lawrence, Minnehaha, Pennington)"
"Athyrium filix-femina","common ladyfern","SD(Custer, Lawrence, Minnehaha, Pennington)"
"Atriplex","saltbush","SD(Aurora, Brown, Brule, Buffalo, Butte, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Day, Dewey, Fall River, Faulk, Gregory, Haakon, Harding, Hughes, Hutchinson, Hyde, Jackson, Kingsbury, Lawrence, Meade, Mellette, Pennington, Potter, Roberts, Spink, Stanley, Sully, Union)"
"Atriplex argentea","silverscale saltbush","SD(Brown, Brule, Buffalo, Butte, Corson, Dewey, Fall River, Gregory, Haakon, Harding, Hughes, Kingsbury, Mellette, Pennington, Spink, Stanley)"
"Atriplex argentea ssp. argentea","silverscale saltbush","SD(Brown, Brule, Buffalo, Butte, Corson, Dewey, Fall River, Gregory, Haakon, Harding, Hughes, Kingsbury, Mellette, Pennington, Spink, Stanley)"
"Atriplex argentea ssp. argentea var. argentea","silverscale saltbush","SD(Brown, Brule, Buffalo, Butte, Corson, Dewey, Fall River, Gregory, Haakon, Harding, Hughes, Kingsbury, Mellette, Pennington, Spink, Stanley)"
"Atriplex canescens","fourwing saltbush","SD(Buffalo, Butte, Corson, Fall River, Harding, Hughes, Jackson, Pennington, Stanley)"
"Atriplex canescens var. canescens","fourwing saltbush","SD(Buffalo, Butte, Corson, Fall River, Harding, Hughes, Jackson, Pennington, Stanley)"
"Atriplex gardneri","Gardner's saltbush","SD(Brule, Butte, Dewey, Harding, Mellette, Pennington)"
"Atriplex hortensis","garden orache","SD(Day, Hughes, Spink, Stanley)"
"Atriplex patula","spear saltbush","SD(Aurora, Butte, Campbell, Charles Mix, Clark, Clay, Codington, Corson, Day, Fall River, Harding, Hughes, Hutchinson, Hyde, Lawrence, Meade, Mellette, Roberts, Spink, Stanley, Sully, Union)"
"Atriplex powellii","Powell's saltweed","SD(Corson, Haakon, Jackson, Pennington)"
"Atriplex rosea","tumbling saltweed","SD(Charles Mix, Clay, Faulk, Potter, Spink)"
"Avena","oat","SD(Codington, Day, Union, Walworth)"
"Avena fatua","wild oat","SD(Codington, Day, Union, Walworth)"
"Bacopa","waterhyssop","SD(Aurora, Butte, Clay, Codington, Custer, Gregory, Hanson, Harding, Hughes, Hutchinson, Jerauld, Lincoln, Sanborn, Union, Walworth)"
"Bacopa rotundifolia","disk waterhyssop","SD(Aurora, Butte, Clay, Codington, Custer, Gregory, Hanson, Harding, Hughes, Hutchinson, Jerauld, Lincoln, Sanborn, Union, Walworth)"
