"","",""
"Amsinckia lycopsoides","tarweed fiddleneck","CT(Hartford)"
"Amsonia","bluestar","CT(Fairfield)"
"Amsonia tabernaemontana","eastern bluestar","CT(Fairfield)"
"Anagallis","pimpernel","CT(Fairfield, Middlesex, New Haven, New London)"
"Anagallis arvensis","scarlet pimpernel","CT(Fairfield, Middlesex, New Haven, New London)"
"Anagallis arvensis ssp. arvensis","scarlet pimpernel","CT(Fairfield, Middlesex, New Haven, New London)"
"Anaphalis","pearly everlasting","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Anaphalis margaritacea","western pearly everlasting","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Anchusa","bugloss","CT(Fairfield, Hartford, New Haven)"
"Anchusa arvensis","small bugloss","CT(Fairfield)"
"Anchusa azurea","Italian bugloss","CT(Fairfield, Hartford, New Haven)"
"Anchusa barrelieri","Barrelier's bugloss","CT(Fairfield)"
"Anchusa officinalis","common bugloss","CT(Fairfield)"
"Andromeda","bog rosemary","CT(Fairfield, Hartford, Litchfield)"
"Andromeda polifolia","bog rosemary","CT(Fairfield, Hartford, Litchfield)"
"Andromeda polifolia var. glaucophylla","bog rosemary","CT(Fairfield, Hartford, Litchfield)"
"Andropogon","bluestem","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Andropogon gerardii","big bluestem","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Andropogon virginicus","broomsedge bluestem","CT(Fairfield, Hartford, Middlesex, New Haven, New London, Tolland)"
"Andropogon virginicus var. virginicus","broomsedge bluestem","CT(Fairfield, Hartford, Middlesex, New Haven, New London, Tolland)"
"Anemone","anemone","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Anemone canadensis","Canadian anemone","CT(Fairfield, Litchfield, New Haven)"
"Anemone cylindrica","candle anemone","CT(Fairfield, Hartford, Litchfield, New Haven, New London, Tolland, Windham)"
"Anemone quinquefolia","wood anemone","CT(Fairfield, Hartford, Litchfield, New Haven, New London, Tolland, Windham)"
"Anemone quinquefolia var. quinquefolia","nightcaps","CT(Fairfield, Hartford, Litchfield, New Haven, New London, Tolland, Windham)"
"Anemone virginiana","tall thimbleweed","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Anemone virginiana var. alba","tall thimbleweed","CT(Litchfield, New Haven)"
"Anethum","dill","CT(Fairfield, New Haven, New London, Tolland)"
"Anethum graveolens","dill","CT(Fairfield, New Haven, New London, Tolland)"
"Angelica","angelica","CT(Fairfield, Hartford, Litchfield, New Haven, Tolland, Windham)"
"Angelica atropurpurea","purplestem angelica","CT(Fairfield, Hartford, Litchfield, New Haven, Tolland, Windham)"
"Angelica venenosa","hairy angelica","CT(Fairfield, Hartford, Litchfield, New Haven)"
"Anomodon","anomodon moss","CT(Fairfield)"
"Anomodon attenuatus","anomodon moss","CT(Fairfield)"
"Anomodon rostratus","anomodon moss","CT(Fairfield)"
"Antennaria","pussytoes","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Antennaria howellii","Howell's pussytoes","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Antennaria howellii ssp. canadensis","Canadian pussytoes","CT(Fairfield, Hartford, Litchfield, New Haven, New London, Tolland, Windham)"
"Antennaria howellii ssp. neodioica","Howell's pussytoes","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Antennaria howellii ssp. petaloidea","small pussytoes","CT(Fairfield)"
"Antennaria neglecta","field pussytoes","CT(Fairfield, New Haven)"
"Antennaria parlinii","Parlin's pussytoes","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Antennaria parlinii ssp. fallax","Parlin's pussytoes","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Antennaria parlinii ssp. parlinii","Parlin's pussytoes","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Antennaria plantaginifolia","woman's tobacco","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Anthemis","chamomile","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Anthemis arvensis","corn chamomile","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven)"
"Anthemis cotula","stinking chamomile","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Anthemis tinctoria","golden chamomile","CT(Fairfield, New Haven)"
"Anthoxanthum","hornwort","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Anthoxanthum odoratum","sweet vernalgrass","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Anthoxanthum odoratum ssp. odoratum","sweet vernalgrass","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Anthriscus","chervil","CT(Fairfield)"
"Anthriscus sylvestris","wild chervil","CT(Fairfield)"
"Antirrhinum","snapdragon","CT(Fairfield)"
"Antirrhinum majus","garden snapdragon","CT(Fairfield)"
"Apera","silkybent","CT(Fairfield)"
"Apera spica-venti","loose silkybent","CT(Fairfield)"
"Apios","groundnut","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Apios americana","groundnut","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Apium","celery","CT(Fairfield)"
"Apium graveolens","wild celery","CT(Fairfield)"
"Apium graveolens var. dulce","wild celery","CT(Fairfield)"
"Aplectrum","Adam and Eve","CT(Fairfield, Hartford, New Haven)"
"Aplectrum hyemale","Adam and Eve","CT(Fairfield, Hartford, New Haven)"
"Apocynum","dogbane","CT(Fairfield, Hartford, Litchfield, Middlesex, New Haven, New London, Tolland, Windham)"
"Apocynum ×floribundum","","CT(Fairfield, Hartford, Litchfield, New Haven, New London, Windham)"
