"","",""
"Acer macrophyllum","bigleaf maple","CA(Alameda, Amador, Butte, Calaveras, Colusa, Contra Costa, Del Norte, El Dorado, Fresno, Glenn, Humboldt, Kern, Lake, Los Angeles, Marin, Mariposa, Mendocino, Monterey, Napa, Nevada, Orange, Placer, Plumas, Riverside, San Benito, San Bernardino, San Diego, San Luis Obispo, San Mateo, Santa Barbara, Santa Clara, Santa Cruz, Shasta, Sierra, Siskiyou, Solano, Sonoma, Tehama, Trinity, Tulare, Tuolumne, Ventura, Yolo, Yuba)"
"Acer negundo","boxelder","CA(Alameda, Butte, Contra Costa, Fresno, Glenn, Inyo, Kern, Lake, Los Angeles, Marin, Mariposa, Mendocino, Mono, Monterey, Napa, Plumas, Riverside, Sacramento, San Benito, San Bernardino, San Diego, San Francisco, San Joaquin, San Luis Obispo, San Mateo, Santa Barbara, Santa Clara, Santa Cruz, Shasta, Siskiyou, Solano, Sonoma, Stanislaus, Sutter, Ventura, Yolo)"
"Acer negundo var. californicum","California boxelder","CA(Alameda, Butte, Contra Costa, Fresno, Glenn, Inyo, Kern, Lake, Los Angeles, Marin, Mariposa, Mendocino, Mono, Monterey, Napa, Riverside, Sacramento, San Benito, San Bernardino, San Diego, San Francisco, San Joaquin, San Luis Obispo, San Mateo, Santa Barbara, Santa Clara, Santa Cruz, Shasta, Siskiyou, Solano, Sonoma, Stanislaus, Sutter, Ventura, Yolo)"
"Acer negundo var. interius","boxelder","CA(Butte, Contra Costa, Lake, San Bernardino, San Luis Obispo, Santa Cruz, Siskiyou, Sonoma, Stanislaus, Sutter)"
"Acer saccharinum","silver maple","CA(Butte, Glenn, Sacramento)"
"Achillea","yarrow","CA(Alameda, Alpine, Amador, Butte, Calaveras, Colusa, Contra Costa, Del Norte, El Dorado, Fresno, Glenn, Humboldt, Inyo, Kern, Kings, Lake, Lassen, Los Angeles, Madera, Marin, Mariposa, Mendocino, Merced, Modoc, Mono, Monterey, Napa, Nevada, Orange, Placer, Plumas, Riverside, San Benito, San Bernardino, San Diego, San Francisco, San Luis Obispo, San Mateo, Santa Barbara, Santa Clara, Santa Cruz, Shasta, Sierra, Siskiyou, Solano, Sonoma, Stanislaus, Sutter, Tehama, Trinity, Tulare, Tuolumne, Ventura, Yolo)"
"Achillea filipendulina","fernleaf yarrow","CA(Humboldt, Ventura)"
"Achillea millefolium","common yarrow","CA(Alameda, Alpine, Amador, Butte, Calaveras, Colusa, Contra Costa, Del Norte, El Dorado, Fresno, Glenn, Humboldt, Inyo, Kern, Kings, Lake, Lassen, Los Angeles, Madera, Marin, Mariposa, Mendocino, Merced, Modoc, Mono, Monterey, Napa, Nevada, Orange, Placer, Plumas, Riverside, San Benito, San Bernardino, San Diego, San Francisco, San Luis Obispo, San Mateo, Santa Barbara, Santa Clara, Santa Cruz, Shasta, Sierra, Siskiyou, Solano, Sonoma, Stanislaus, Sutter, Tehama, Trinity, Tulare, Tuolumne, Ventura, Yolo)"
"Achillea millefolium var. alpicola","common yarrow","CA(Alpine, Inyo, Mono, Nevada, Tulare)"
"Achillea millefolium var. arenicola","common yarrow","CA(Alameda, Del Norte, Humboldt, Marin, Monterey, San Luis Obispo, Santa Barbara, Sonoma)"
"Achillea millefolium var. californica","California yarrow","CA(Contra Costa, El Dorado, Marin, Mendocino, Monterey, Plumas, San Diego, San Francisco, San Luis Obispo, San Mateo, Santa Barbara, Solano, Sonoma)"
"Achillea millefolium var. gigantea","giant yarrow","CA(Fresno, Kern, Kings, Tulare)"
"Achillea millefolium var. occidentalis","western yarrow","CA(Colusa, Fresno, Glenn, Lake, Mariposa, Modoc, Mono, Nevada, Placer, Plumas, San Benito, Shasta, Siskiyou, Trinity, Tulare)"
"Achillea millefolium var. pacifica","Pacific yarrow","CA(Humboldt, San Diego, Siskiyou)"
"Achillea millefolium var. puberula","common yarrow","CA(Contra Costa, Marin, Solano)"
"Achlys","achlys","CA(Del Norte, Humboldt, Mendocino, Siskiyou, Sonoma)"
"Achlys californica","deer's foot","CA(Del Norte, Humboldt, Mendocino, Siskiyou, Sonoma)"
"Achlys triphylla","sweet after death","CA(Del Norte, Humboldt, Mendocino, Siskiyou, Sonoma)"
"Achnatherum","needlegrass","CA(Alameda, Alpine, Amador, Butte, Calaveras, Colusa, Del Norte, El Dorado, Fresno, Glenn, Humboldt, Inyo, Kern, Lake, Lassen, Los Angeles, Madera, Mariposa, Mendocino, Merced, Modoc, Mono, Monterey, Napa, Nevada, Orange, Placer, Plumas, Riverside, San Benito, San Bernardino, San Diego, San Joaquin, San Luis Obispo, Santa Barbara, Shasta, Sierra, Siskiyou, Sonoma, Tehama, Trinity, Tulare, Tuolumne, Ventura, Yolo, Yuba)"
"Achnatherum ×bloomeri","","CA(Inyo, Madera, Mono, Tulare)"
"Achnatherum aridum","Mormon needlegrass","CA(Inyo, Mono, San Bernardino)"
"Achnatherum brachychaetum","shortbristled needlegrass","CA(Alameda, Fresno, Monterey, San Joaquin, Santa Barbara, Ventura, Yolo)"
"Achnatherum capense","Cape ricegrass","CA(Riverside)"
"Achnatherum coronatum","giant ricegrass","CA(Kern, Los Angeles, Monterey, Napa, Orange, Riverside, San Bernardino, San Diego, San Luis Obispo, Santa Barbara, Ventura, Yolo)"
"Achnatherum diegoense","San Diego needlegrass","CA(San Diego, Santa Barbara, Ventura)"
