"Lepidium virginicum var. virginicum","Virginia pepperweed","DC(District of Columbia)"
"Leptochloa","sprangletop","DC(District of Columbia)"
"Leptochloa fusca","Malabar sprangletop","DC(District of Columbia)"
"Leptochloa fusca ssp. fascicularis","bearded sprangletop","DC(District of Columbia)"
"Lespedeza","lespedeza","DC(District of Columbia)"
"Lespedeza ×nuttallii","lespedeza","DC(District of Columbia)"
"Lespedeza capitata","roundhead lespedeza","DC(District of Columbia)"
"Lespedeza cuneata","sericea lespedeza","DC(District of Columbia)"
"Lespedeza frutescens","shrubby lespedeza","DC(District of Columbia)"
"Lespedeza hirta","hairy lespedeza","DC(District of Columbia)"
"Lespedeza hirta ssp. hirta","hairy lespedeza","DC(District of Columbia)"
"Lespedeza procumbens","trailing lespedeza","DC(District of Columbia)"
"Lespedeza repens","creeping lespedeza","DC(District of Columbia)"
"Lespedeza stuevei","tall lespedeza","DC(District of Columbia)"
"Lespedeza violacea","violet lespedeza","DC(District of Columbia)"
"Lespedeza virginica","slender lespedeza","DC(District of Columbia)"
"Leucanthemum","daisy","DC(District of Columbia)"
"Leucanthemum vulgare","oxeye daisy","DC(District of Columbia)"
"Liatris","blazing star","DC(District of Columbia)"
"Liatris pilosa","shaggy blazing star","DC(District of Columbia)"
"Liatris spicata","dense blazing star","DC(District of Columbia)"
"Liatris spicata var. spicata","dense blazing star","DC(District of Columbia)"
"Liatris squarrosa","scaly blazing star","DC(District of Columbia)"
"Liatris squarrosa var. squarrosa","scaly blazing star","DC(District of Columbia)"
"Liatris virgata","wand blazing star","DC(District of Columbia)"
"Ligustrum","privet","DC(District of Columbia)"
"Ligustrum obtusifolium","border privet","DC(District of Columbia)"
"Ligustrum ovalifolium","California privet","DC(District of Columbia)"
"Ligustrum tschonoskii","Tschonosky privet","DC(District of Columbia)"
"Ligustrum vulgare","European privet","DC(District of Columbia)"
"Lilium","lily","DC(District of Columbia)"
"Lilium canadense","Canada lily","DC(District of Columbia)"
"Lilium canadense ssp. editorum","Canada lily","DC(District of Columbia)"
"Lilium philadelphicum","wood lily","DC(District of Columbia)"
"Lilium philadelphicum var. philadelphicum","wood lily","DC(District of Columbia)"
"Lilium superbum","turk's-cap lily","DC(District of Columbia)"
"Linaria","toadflax","DC(District of Columbia)"
"Linaria vulgaris","butter and eggs","DC(District of Columbia)"
"Lindera","spicebush","DC(District of Columbia)"
"Lindera benzoin","northern spicebush","DC(District of Columbia)"
"Lindera benzoin var. benzoin","northern spicebush","DC(District of Columbia)"
"Lindernia","false pimpernel","DC(District of Columbia)"
"Lindernia dubia","yellowseed false pimpernel","DC(District of Columbia)"
"Lindernia dubia var. anagallidea","yellowseed false pimpernel","DC(District of Columbia)"
"Lindernia dubia var. dubia","yellowseed false pimpernel","DC(District of Columbia)"
"Linum","flax","DC(District of Columbia)"
"Linum floridanum","Florida yellow flax","DC(District of Columbia)"
"Linum floridanum var. floridanum","Florida yellow flax","DC(District of Columbia)"
"Linum intercursum","sandplain flax","DC(District of Columbia)"
"Linum medium","stiff yellow flax","DC(District of Columbia)"
"Linum medium var. texanum","stiff yellow flax","DC(District of Columbia)"
"Linum striatum","ridged yellow flax","DC(District of Columbia)"
"Linum usitatissimum","common flax","DC(District of Columbia)"
"Linum virginianum","woodland flax","DC(District of Columbia)"
"Liparis","widelip orchid","DC(District of Columbia)"
"Liparis liliifolia","brown widelip orchid","DC(District of Columbia)"
"Liparis loeselii","yellow widelip orchid","DC(District of Columbia)"
"Lipocarpha","halfchaff sedge","DC(District of Columbia)"
"Lipocarpha maculata","American halfchaff sedge","DC(District of Columbia)"
"Lipocarpha micrantha","smallflower halfchaff sedge","DC(District of Columbia)"
"Liquidambar","sweetgum","DC(District of Columbia)"
"Liquidambar styraciflua","sweetgum","DC(District of Columbia)"
"Liriodendron","tuliptree","DC(District of Columbia)"
"Liriodendron tulipifera","tuliptree","DC(District of Columbia)"
"Liriope","lilyturf","DC(District of Columbia)"
"Liriope spicata","creeping liriope","DC(District of Columbia)"
"Listera","twayblade","DC(District of Columbia)"
"Listera australis","southern twayblade","DC(District of Columbia)"
"Lithospermum","stoneseed","DC(District of Columbia)"
"Lithospermum canescens","hoary puccoon","DC(District of Columbia)"
"Lobelia","lobelia","DC(District of Columbia)"
"Lobelia cardinalis","cardinalflower","DC(District of Columbia)"
"Lobelia inflata","Indian-tobacco","DC(District of Columbia)"
"Lobelia puberula","downy lobelia","DC(District of Columbia)"
"Lobelia puberula var. puberula","downy lobelia","DC(District of Columbia)"
"Lobelia siphilitica","great blue lobelia","DC(District of Columbia)"
"Lobelia siphilitica var. siphilitica","great blue lobelia","DC(District of Columbia)"
"Lobelia spicata","palespike lobelia","DC(District of Columbia)"
"Lobelia spicata var. scaposa","palespike lobelia","DC(District of Columbia)"
"Lobularia","lobularia","DC(District of Columbia)"
"Lobularia maritima","sweet alyssum","DC(District of Columbia)"
"Lolium","ryegrass","DC(District of Columbia)"
"Lolium perenne","perennial ryegrass","DC(District of Columbia)"
"Lolium perenne ssp. multiflorum","Italian ryegrass","DC(District of Columbia)"
"Lolium perenne ssp. perenne","perennial ryegrass","DC(District of Columbia)"
"Lonicera","honeysuckle","DC(District of Columbia)"
"Lonicera japonica","Japanese honeysuckle","DC(District of Columbia)"
"Lonicera maackii","Amur honeysuckle","DC(District of Columbia)"
"Lonicera morrowii","Morrow's honeysuckle","DC(District of Columbia)"
"Lonicera sempervirens","trumpet honeysuckle","DC(District of Columbia)"
"Lonicera xylosteum","dwarf honeysuckle","DC(District of Columbia)"
"Lotus","trefoil","DC(District of Columbia)"
"Lotus corniculatus","bird's-foot trefoil","DC(District of Columbia)"
"Lotus corniculatus var. corniculatus","bird's-foot trefoil","DC(District of Columbia)"
"Ludwigia","primrose-willow","DC(District of Columbia)"
"Ludwigia alternifolia","seedbox","DC(District of Columbia)"
"Ludwigia decurrens","wingleaf primrose-willow","DC(District of Columbia)"
"Ludwigia grandiflora","large-flower primrose-willow","DC(District of Columbia)"
"Ludwigia grandiflora ssp. grandiflora","large-flower primrose-willow","DC(District of Columbia)"
"Ludwigia hirtella","spindleroot","DC(District of Columbia)"
"Ludwigia leptocarpa","anglestem primrose-willow","DC(District of Columbia)"
"Ludwigia palustris","marsh seedbox","DC(District of Columbia)"
"Lunaria","lunaria","DC(District of Columbia)"
"Lunaria annua","annual honesty","DC(District of Columbia)"
"Lupinus","lupine","DC(District of Columbia)"
"Lupinus perennis","sundial lupine","DC(District of Columbia)"
"Lupinus perennis ssp. perennis","sundial lupine","DC(District of Columbia)"
"Lupinus perennis ssp. perennis var. perennis","sundial lupine","DC(District of Columbia)"
"Luzula","woodrush","DC(District of Columbia)"
"Luzula bulbosa","bulbous woodrush","DC(District of Columbia)"
"Luzula echinata","hedgehog woodrush","DC(District of Columbia)"
"Luzula multiflora","common woodrush","DC(District of Columbia)"
"Luzula multiflora ssp. multiflora","common woodrush","DC(District of Columbia)"
"Luzula multiflora ssp. multiflora var. multiflora","common woodrush","DC(District of Columbia)"
"Lychnis","campion","DC(District of Columbia)"
"Lychnis flos-cuculi","ragged robin","DC(District of Columbia)"
"Lycium","desert-thorn","DC(District of Columbia)"
"Lycium barbarum","matrimony vine","DC(District of Columbia)"
"Lycopodiella","clubmoss","DC(District of Columbia)"
"Lycopodiella appressa","southern bog clubmoss","DC(District of Columbia)"
"Lycopodium","clubmoss","DC(District of Columbia)"
"Lycopodium clavatum","running clubmoss","DC(District of Columbia)"
"Lycopodium digitatum","fan clubmoss","DC(District of Columbia)"
"Lycopodium obscurum","rare clubmoss","DC(District of Columbia)"
"Lycopodium tristachyum","deeproot clubmoss","DC(District of Columbia)"
"Lycopus","waterhorehound","DC(District of Columbia)"
"Lycopus ×sherardii","waterhorehound","DC(District of Columbia)"
"Lycopus americanus","American water horehound","DC(District of Columbia)"
"Lycopus rubellus","taperleaf water horehound","DC(District of Columbia)"
"Lycopus uniflorus","northern bugleweed","DC(District of Columbia)"
"Lycopus uniflorus var. uniflorus","northern bugleweed","DC(District of Columbia)"
"Lycopus virginicus","Virginia water horehound","DC(District of Columbia)"
"Lyonia","staggerbush","DC(District of Columbia)"
"Lyonia ligustrina","maleberry","DC(District of Columbia)"
"Lyonia ligustrina var. ligustrina","maleberry","DC(District of Columbia)"
"Lyonia mariana","piedmont staggerbush","DC(District of Columbia)"
"Lysimachia","yellow loosestrife","DC(District of Columbia)"
"Lysimachia ×producta","yellow loosestrife","DC(District of Columbia)"
"Lysimachia ciliata","fringed loosestrife","DC(District of Columbia)"
"Lysimachia clethroides","gooseneck yellow loosestrife","DC(District of Columbia)"
"Lysimachia lanceolata","lanceleaf loosestrife","DC(District of Columbia)"
"Lysimachia nummularia","creeping jenny","DC(District of Columbia)"
"Lysimachia punctata","large yellow loosestrife","DC(District of Columbia)"
"Lysimachia quadriflora","fourflower yellow loosestrife","DC(District of Columbia)"
"Lysimachia quadrifolia","whorled yellow loosestrife","DC(District of Columbia)"
"Lysimachia terrestris","earth loosestrife","DC(District of Columbia)"
"Lythrum","loosestrife","DC(District of Columbia)"
"Lythrum alatum","winged lythrum","DC(District of Columbia)"
"Lythrum alatum var. alatum","winged lythrum","DC(District of Columbia)"
"Lythrum salicaria","purple loosestrife","DC(District of Columbia)"
"Maclura","maclura","DC(District of Columbia)"
"Maclura pomifera","Osage-orange","DC(District of Columbia)"
"Madia","tarweed","DC(District of Columbia)"
"Madia sativa","coast tarweed","DC(District of Columbia)"
"Magnolia","magnolia","DC(District of Columbia)"
"Magnolia macrophylla","bigleaf magnolia","DC(District of Columbia)"
"Magnolia tripetala","umbrella-tree","DC(District of Columbia)"
"Magnolia virginiana","sweetbay","DC(District of Columbia)"
"Mahonia","barberry","DC(District of Columbia)"
"Mahonia aquifolium","hollyleaved barberry","DC(District of Columbia)"
"Mahonia bealei","Beale's barberry","DC(District of Columbia)"
"Maianthemum","mayflower","DC(District of Columbia)"
"Maianthemum canadense","Canada mayflower","DC(District of Columbia)"
"Maianthemum racemosum","feathery false lily of the valley","DC(District of Columbia)"
"Maianthemum racemosum ssp. racemosum","feathery false lily of the valley","DC(District of Columbia)"
"Maianthemum stellatum","starry false lily of the valley","DC(District of Columbia)"
"Malaxis","adder's-mouth orchid","DC(District of Columbia)"
"Malaxis unifolia","green adder's-mouth orchid","DC(District of Columbia)"
"Malus","apple","DC(District of Columbia)"
"Malus angustifolia","southern crab apple","DC(District of Columbia)"
"Malus angustifolia var. angustifolia","southern crab apple","DC(District of Columbia)"
"Malus coronaria","sweet crab apple","DC(District of Columbia)"
"Malus floribunda","Japanese flowering crab apple","DC(District of Columbia)"
"Malus prunifolia","plumleaf crab apple","DC(District of Columbia)"
"Malus pumila","paradise apple","DC(District of Columbia)"
"Malus spectabilis","Asiatic apple","DC(District of Columbia)"
"Malva","mallow","DC(District of Columbia)"
"Malva moschata","musk mallow","DC(District of Columbia)"
"Malva neglecta","common mallow","DC(District of Columbia)"
"Malva sylvestris","high mallow","DC(District of Columbia)"
"Malva verticillata","cluster mallow","DC(District of Columbia)"
"Marrubium","horehound","DC(District of Columbia)"
"Marrubium vulgare","horehound","DC(District of Columbia)"
"Marsilea","waterclover","DC(District of Columbia)"
"Marsilea quadrifolia","European waterclover","DC(District of Columbia)"
"Matelea","milkvine","DC(District of Columbia)"
"Matelea carolinensis","maroon Carolina milkvine","DC(District of Columbia)"
"Matelea obliqua","climbing milkvine","DC(District of Columbia)"
"Matteuccia","ostrich fern","DC(District of Columbia)"
"Matteuccia struthiopteris","ostrich fern","DC(District of Columbia)"
"Mazus","mazus","DC(District of Columbia)"
"Mazus pumilus","Japanese mazus","DC(District of Columbia)"
"Mecardonia","mecardonia","DC(District of Columbia)"
"Mecardonia acuminata","axilflower","DC(District of Columbia)"
"Mecardonia acuminata var. acuminata","axilflower","DC(District of Columbia)"
"Medeola","Indian cucumber","DC(District of Columbia)"
"Medeola virginiana","Indian cucumber","DC(District of Columbia)"
"Medicago","alfalfa","DC(District of Columbia)"
"Medicago arabica","spotted medick","DC(District of Columbia)"
"Medicago lupulina","black medick","DC(District of Columbia)"
"Medicago sativa","alfalfa","DC(District of Columbia)"
"Medicago sativa ssp. sativa","alfalfa","DC(District of Columbia)"
"Melampyrum","cowwheat","DC(District of Columbia)"
"Melampyrum lineare","narrowleaf cowwheat","DC(District of Columbia)"
"Melampyrum lineare var. latifolium","narrowleaf cowwheat","DC(District of Columbia)"
"Melampyrum lineare var. pectinatum","narrowleaf cowwheat","DC(District of Columbia)"
"Melica","melicgrass","DC(District of Columbia)"
"Melica mutica","twoflower melicgrass","DC(District of Columbia)"
"Melilotus","sweetclover","DC(District of Columbia)"
"Melilotus officinalis","sweetclover","DC(District of Columbia)"
"Melissa","balm","DC(District of Columbia)"
"Melissa officinalis","common balm","DC(District of Columbia)"
"Melothria","melothria","DC(District of Columbia)"
"Melothria pendula","Guadeloupe cucumber","DC(District of Columbia)"
"Melothria pendula var. pendula","Guadeloupe cucumber","DC(District of Columbia)"
"Menispermum","moonseed","DC(District of Columbia)"
"Menispermum canadense","common moonseed","DC(District of Columbia)"
"Mentha","mint","DC(District of Columbia)"
"Mentha ×gracilis","gingermint","DC(District of Columbia)"
"Mentha ×piperita","peppermint","DC(District of Columbia)"
"Mentha ×rotundifolia","","DC(District of Columbia)"
"Mentha arvensis","wild mint","DC(District of Columbia)"
"Mentha spicata","spearmint","DC(District of Columbia)"
"Mercurialis","mercurialis","DC(District of Columbia)"
"Mercurialis annua","annual mercury","DC(District of Columbia)"
"Mertensia","bluebells","DC(District of Columbia)"
"Mertensia virginica","Virginia bluebells","DC(District of Columbia)"
"Micranthemum","mudflower","DC(District of Columbia)"
"Micranthemum micranthemoides","Nuttall's mudflower","DC(District of Columbia)"
"Microstegium","browntop","DC(District of Columbia)"
"Microstegium vimineum","Nepalese browntop","DC(District of Columbia)"
"Microthlaspi","pennycress","DC(District of Columbia)"
"Microthlaspi perfoliatum","claspleaf pennycress","DC(District of Columbia)"
"Mikania","hempvine","DC(District of Columbia)"
"Mikania micrantha","mile-a-minute","DC(District of Columbia)"
"Mikania scandens","climbing hempvine","DC(District of Columbia)"
"Mimosa","sensitive plant","DC(District of Columbia)"
"Mimosa nuttallii","Nuttall's sensitive-briar","DC(District of Columbia)"
"Mimulus","monkeyflower","DC(District of Columbia)"
"Mimulus alatus","sharpwing monkeyflower","DC(District of Columbia)"
"Mimulus ringens","Allegheny monkeyflower","DC(District of Columbia)"
"Mimulus ringens var. ringens","Allegheny monkeyflower","DC(District of Columbia)"
"Mirabilis","four o'clock","DC(District of Columbia)"
"Mirabilis jalapa","marvel of Peru","DC(District of Columbia)"
"Mirabilis nyctaginea","heartleaf four o'clock","DC(District of Columbia)"
"Miscanthus","silvergrass","DC(District of Columbia)"
"Miscanthus sinensis","Chinese silvergrass","DC(District of Columbia)"
"Mitchella","mitchella","DC(District of Columbia)"
"Mitchella repens","partridgeberry","DC(District of Columbia)"
"Mitella","miterwort","DC(District of Columbia)"
"Mitella diphylla","twoleaf miterwort","DC(District of Columbia)"
"Mollugo","carpetweed","DC(District of Columbia)"
"Mollugo verticillata","green carpetweed","DC(District of Columbia)"
"Monarda","beebalm","DC(District of Columbia)"
"Monarda clinopodia","white bergamot","DC(District of Columbia)"
"Monarda fistulosa","wild bergamot","DC(District of Columbia)"
"Monarda fistulosa ssp. fistulosa","wild bergamot","DC(District of Columbia)"
"Monarda fistulosa ssp. fistulosa var. mollis","wild bergamot","DC(District of Columbia)"
"Monarda punctata","spotted beebalm","DC(District of Columbia)"
"Monarda punctata ssp. punctata","spotted beebalm","DC(District of Columbia)"
"Monarda punctata ssp. punctata var. punctata","spotted beebalm","DC(District of Columbia)"
"Monotropa","Indianpipe","DC(District of Columbia)"
"Monotropa hypopitys","pinesap","DC(District of Columbia)"
"Monotropa uniflora","Indianpipe","DC(District of Columbia)"
"Morella","bayberry","DC(District of Columbia)"
"Morella pensylvanica","northern bayberry","DC(District of Columbia)"
"Morus","mulberry","DC(District of Columbia)"
"Morus alba","white mulberry","DC(District of Columbia)"
"Morus rubra","red mulberry","DC(District of Columbia)"
"Morus rubra var. rubra","red mulberry","DC(District of Columbia)"
"Muhlenbergia","muhly","DC(District of Columbia)"
"Muhlenbergia capillaris","hairawn muhly","DC(District of Columbia)"
"Muhlenbergia frondosa","wirestem muhly","DC(District of Columbia)"
"Muhlenbergia glomerata","spiked muhly","DC(District of Columbia)"
"Muhlenbergia schreberi","nimblewill","DC(District of Columbia)"
"Muhlenbergia sobolifera","rock muhly","DC(District of Columbia)"
"Muhlenbergia sylvatica","woodland muhly","DC(District of Columbia)"
"Muhlenbergia tenuiflora","slimflower muhly","DC(District of Columbia)"
"Muscari","grape hyacinth","DC(District of Columbia)"
"Muscari botryoides","common grape hyacinth","DC(District of Columbia)"
"Muscari neglectum","starch grape hyacinth","DC(District of Columbia)"
"Myosotis","forget-me-not","DC(District of Columbia)"
"Myosotis arvensis","field forget-me-not","DC(District of Columbia)"
"Myosotis laxa","bay forget-me-not","DC(District of Columbia)"
"Myosotis macrosperma","largeseed forget-me-not","DC(District of Columbia)"
"Myosotis scorpioides","true forget-me-not","DC(District of Columbia)"
"Myosotis stricta","strict forget-me-not","DC(District of Columbia)"
"Myosotis verna","spring forget-me-not","DC(District of Columbia)"
"Myosoton","myosoton","DC(District of Columbia)"
"Myosoton aquaticum","giantchickweed","DC(District of Columbia)"
"Myriophyllum","watermilfoil","DC(District of Columbia)"
"Myriophyllum aquaticum","parrot feather watermilfoil","DC(District of Columbia)"
"Najas","waternymph","DC(District of Columbia)"
"Najas flexilis","nodding waternymph","DC(District of Columbia)"
"Najas guadalupensis","southern waternymph","DC(District of Columbia)"
"Najas guadalupensis ssp. guadalupensis","southern waternymph","DC(District of Columbia)"
"Napaea","napaea","DC(District of Columbia)"
"Napaea dioica","glademallow","DC(District of Columbia)"
"Narcissus","daffodil","DC(District of Columbia)"
"Narcissus ×medioluteus","primrose peerless","DC(District of Columbia)"
"Nasturtium","yellowcress","DC(District of Columbia)"
"Nasturtium officinale","watercress","DC(District of Columbia)"
"Nekemias","peppervine","DC(District of Columbia)"
"Nekemias arborea","peppervine","DC(District of Columbia)"
"Nepeta","catnip","DC(District of Columbia)"
"Nepeta cataria","catnip","DC(District of Columbia)"
"Nicandra","nicandra","DC(District of Columbia)"
"Nicandra physalodes","apple of Peru","DC(District of Columbia)"
"Nuphar","pond-lily","DC(District of Columbia)"
"Nuphar lutea","yellow pond-lily","DC(District of Columbia)"
"Nuphar lutea ssp. advena","yellow pond-lily","DC(District of Columbia)"
"Nuttallanthus","toadflax","DC(District of Columbia)"
"Nuttallanthus canadensis","Canada toadflax","DC(District of Columbia)"
"Nymphaea","waterlily","DC(District of Columbia)"
"Nymphaea odorata","American white waterlily","DC(District of Columbia)"
"Nymphaea odorata ssp. odorata","American white waterlily","DC(District of Columbia)"
"Nymphoides","floatingheart","DC(District of Columbia)"
"Nymphoides peltata","yellow floatingheart","DC(District of Columbia)"
"Nyssa","tupelo","DC(District of Columbia)"
"Nyssa aquatica","water tupelo","DC(District of Columbia)"
"Nyssa sylvatica","blackgum","DC(District of Columbia)"
"Obolaria","obolaria","DC(District of Columbia)"
"Obolaria virginica","Virginia pennywort","DC(District of Columbia)"
"Oenanthe","waterdropwort","DC(District of Columbia)"
"Oenanthe aquatica","fineleaf waterdropwort","DC(District of Columbia)"
"Oenanthe pimpinelloides","corkyfruit waterdropwort","DC(District of Columbia)"
"Oenothera","evening primrose","DC(District of Columbia)"
"Oenothera biennis","common evening primrose","DC(District of Columbia)"
"Oenothera fruticosa","narrowleaf evening primrose","DC(District of Columbia)"
"Oenothera fruticosa ssp. fruticosa","narrowleaf evening primrose","DC(District of Columbia)"
"Oenothera fruticosa ssp. tetragona","narrowleaf evening primrose","DC(District of Columbia)"
"Oenothera gaura","biennial beeblossom","DC(District of Columbia)"
"Oenothera laciniata","cutleaf evening primrose","DC(District of Columbia)"
"Oenothera nutans","nodding evening primrose","DC(District of Columbia)"
"Oenothera parviflora","northern evening primrose","DC(District of Columbia)"
"Oenothera perennis","little evening primrose","DC(District of Columbia)"
"Oldenlandia","oldenlandia","DC(District of Columbia)"
"Oldenlandia uniflora","clustered mille graines","DC(District of Columbia)"
"Oligoneuron","goldenrod","DC(District of Columbia)"
"Oligoneuron rigidum","stiff goldenrod","DC(District of Columbia)"
"Oligoneuron rigidum var. rigidum","stiff goldenrod","DC(District of Columbia)"
"Onoclea","sensitive fern","DC(District of Columbia)"
"Onoclea sensibilis","sensitive fern","DC(District of Columbia)"
"Onopordum","cottonthistle","DC(District of Columbia)"
"Onopordum acanthium","Scotch cottonthistle","DC(District of Columbia)"
"Onosmodium","marbleseed","DC(District of Columbia)"
"Onosmodium virginianum","wild Job's tears","DC(District of Columbia)"
"Ophioglossum","adderstongue","DC(District of Columbia)"
"Ophioglossum pusillum","northern adderstongue","DC(District of Columbia)"
"Ophioglossum vulgatum","southern adderstongue","DC(District of Columbia)"
"Ornithogalum","star of Bethlehem","DC(District of Columbia)"
"Ornithogalum nutans","drooping star of Bethlehem","DC(District of Columbia)"
"Ornithogalum umbellatum","star of Bethlehem","DC(District of Columbia)"
"Orobanche","broomrape","DC(District of Columbia)"
"Orobanche minor","hellroot","DC(District of Columbia)"
"Orobanche riparia","River Broom-Rape","DC(District of Columbia)"
"Orobanche uniflora","oneflowered broomrape","DC(District of Columbia)"
"Orontium","goldenclub","DC(District of Columbia)"
"Orontium aquaticum","goldenclub","DC(District of Columbia)"
"Orthilia","orthilia","DC(District of Columbia)"
"Orthilia secunda","sidebells wintergreen","DC(District of Columbia)"
"Osmorhiza","sweetroot","DC(District of Columbia)"
"Osmorhiza claytonii","Clayton's sweetroot","DC(District of Columbia)"
"Osmorhiza longistylis","longstyle sweetroot","DC(District of Columbia)"
"Osmunda","osmunda","DC(District of Columbia)"
"Osmunda cinnamomea","cinnamon fern","DC(District of Columbia)"
"Osmunda cinnamomea var. glandulosa","cinnamon fern","DC(District of Columbia)"
"Osmunda claytoniana","interrupted fern","DC(District of Columbia)"
"Osmunda regalis","royal fern","DC(District of Columbia)"
"Osmunda regalis var. spectabilis","royal fern","DC(District of Columbia)"
"Ostrya","hophornbeam","DC(District of Columbia)"
"Ostrya virginiana","hophornbeam","DC(District of Columbia)"
"Oxalis","woodsorrel","DC(District of Columbia)"
"Oxalis corniculata","creeping woodsorrel","DC(District of Columbia)"
"Oxalis dillenii","slender yellow woodsorrel","DC(District of Columbia)"
"Oxalis grandis","great yellow woodsorrel","DC(District of Columbia)"
"Oxalis stricta","common yellow oxalis","DC(District of Columbia)"
"Oxalis violacea","violet woodsorrel","DC(District of Columbia)"
"Oxypolis","cowbane","DC(District of Columbia)"
"Oxypolis rigidior","stiff cowbane","DC(District of Columbia)"
"Pachysandra","pachysandra","DC(District of Columbia)"
"Pachysandra terminalis","Japanese pachysandra","DC(District of Columbia)"
"Packera","ragwort","DC(District of Columbia)"
"Packera anonyma","Small's ragwort","DC(District of Columbia)"
"Packera aurea","golden ragwort","DC(District of Columbia)"
"Packera obovata","roundleaf ragwort","DC(District of Columbia)"
"Panax","ginseng","DC(District of Columbia)"
"Panax trifolius","dwarf ginseng","DC(District of Columbia)"
"Panicum","panicgrass","DC(District of Columbia)"
"Panicum anceps","beaked panicgrass","DC(District of Columbia)"
"Panicum capillare","witchgrass","DC(District of Columbia)"
"Panicum dichotomiflorum","fall panicgrass","DC(District of Columbia)"
"Panicum dichotomiflorum var. dichotomiflorum","fall panicgrass","DC(District of Columbia)"
"Panicum flexile","wiry panicgrass","DC(District of Columbia)"
"Panicum gattingeri","Gattinger's panicgrass","DC(District of Columbia)"
"Panicum miliaceum","proso millet","DC(District of Columbia)"
"Panicum miliaceum ssp. miliaceum","broomcorn millet","DC(District of Columbia)"
"Panicum philadelphicum","Philadelphia panicgrass","DC(District of Columbia)"
"Panicum rigidulum","redtop panicgrass","DC(District of Columbia)"
"Panicum rigidulum var. elongatum","redtop panicgrass","DC(District of Columbia)"
"Panicum rigidulum var. pubescens","redtop panicgrass","DC(District of Columbia)"
"Panicum rigidulum var. rigidulum","redtop panicgrass","DC(District of Columbia)"
"Panicum verrucosum","warty panicgrass","DC(District of Columbia)"
"Panicum virgatum","switchgrass","DC(District of Columbia)"
"Panicum virgatum var. virgatum","switchgrass","DC(District of Columbia)"
"Papaver","poppy","DC(District of Columbia)"
"Papaver dubium","blindeyes","DC(District of Columbia)"
"Papaver rhoeas","corn poppy","DC(District of Columbia)"
"Parietaria","pellitory","DC(District of Columbia)"
"Parietaria pensylvanica","Pennsylvania pellitory","DC(District of Columbia)"
"Paronychia","nailwort","DC(District of Columbia)"
"Paronychia argyrocoma","silvery nailwort","DC(District of Columbia)"
"Paronychia canadensis","smooth forked nailwort","DC(District of Columbia)"
"Paronychia fastigiata","hairy forked nailwort","DC(District of Columbia)"
"Paronychia fastigiata var. fastigiata","hairy forked nailwort","DC(District of Columbia)"
"Paronychia virginica","yellow nailwort","DC(District of Columbia)"
"Parthenium","feverfew","DC(District of Columbia)"
"Parthenium hysterophorus","Santa Maria feverfew","DC(District of Columbia)"
"Parthenocissus","creeper","DC(District of Columbia)"
"Parthenocissus quinquefolia","Virginia creeper","DC(District of Columbia)"
"Parthenocissus tricuspidata","Boston ivy","DC(District of Columbia)"
"Paspalum","crowngrass","DC(District of Columbia)"
"Paspalum dilatatum","dallisgrass","DC(District of Columbia)"
"Paspalum dissectum","mudbank crowngrass","DC(District of Columbia)"
"Paspalum floridanum","Florida paspalum","DC(District of Columbia)"
"Paspalum fluitans","horsetail paspalum","DC(District of Columbia)"
"Paspalum laeve","field paspalum","DC(District of Columbia)"
"Paspalum pubiflorum","hairyseed paspalum","DC(District of Columbia)"
"Paspalum setaceum","thin paspalum","DC(District of Columbia)"
"Passiflora","passionflower","DC(District of Columbia)"
"Passiflora incarnata","purple passionflower","DC(District of Columbia)"
"Passiflora lutea","yellow passionflower","DC(District of Columbia)"
"Pastinaca","parsnip","DC(District of Columbia)"
"Pastinaca sativa","wild parsnip","DC(District of Columbia)"
"Paulownia","paulownia","DC(District of Columbia)"
"Paulownia tomentosa","princesstree","DC(District of Columbia)"
"Pedicularis","lousewort","DC(District of Columbia)"
"Pedicularis canadensis","Canadian lousewort","DC(District of Columbia)"
"Pedicularis canadensis ssp. canadensis","Canadian lousewort","DC(District of Columbia)"
"Pellaea","cliffbrake","DC(District of Columbia)"
"Pellaea atropurpurea","purple cliffbrake","DC(District of Columbia)"
"Peltandra","arrow arum","DC(District of Columbia)"
"Peltandra virginica","green arrow arum","DC(District of Columbia)"
"Pennisetum","fountaingrass","DC(District of Columbia)"
"Pennisetum glaucum","pearl millet","DC(District of Columbia)"
"Penstemon","beardtongue","DC(District of Columbia)"
"Penstemon calycosus","longsepal beardtongue","DC(District of Columbia)"
"Penstemon digitalis","foxglove beardtongue","DC(District of Columbia)"
"Penstemon hirsutus","hairy beardtongue","DC(District of Columbia)"
"Penstemon laevigatus","eastern smooth beardtongue","DC(District of Columbia)"
"Penstemon pallidus","pale beardtongue","DC(District of Columbia)"
"Penthorum","penthorum","DC(District of Columbia)"
"Penthorum sedoides","ditch stonecrop","DC(District of Columbia)"
"Perilla","perilla","DC(District of Columbia)"
"Perilla frutescens","beefsteakplant","DC(District of Columbia)"
"Perilla frutescens var. frutescens","beefsteakplant","DC(District of Columbia)"
"Petrorhagia","pink","DC(District of Columbia)"
"Petrorhagia saxifraga","saxifrage pink","DC(District of Columbia)"
"Petunia","petunia","DC(District of Columbia)"
"Petunia axillaris","large white petunia","DC(District of Columbia)"
"Phacelia","phacelia","DC(District of Columbia)"
"Phacelia covillei","Coville's phacelia","DC(District of Columbia)"
